date,store_id,product_id,units_sold,net_sales,transaction_count,load_timestamp
2025-03-30,7,47,8,18952,4,2026-02-05 15:01:14.198643
2025-03-30,7,48,7,3955,2,2026-02-05 15:01:14.200137
2025-03-30,7,49,7,30996,2,2026-02-05 15:01:14.200137
2025-03-30,7,50,3,12381,1,2026-02-05 15:01:14.201136
2025-03-30,8,1,7,30660,3,2026-02-05 15:01:14.201136
2025-03-30,8,2,2,9366,1,2026-02-05 15:01:14.202165
2025-03-30,8,3,5,23180,1,2026-02-05 15:01:14.202165
2025-03-30,8,4,6,10914,2,2026-02-05 15:01:14.203165
2025-03-30,8,5,6,12696,3,2026-02-05 15:01:14.203165
2025-03-30,8,6,0,0,0,2026-02-05 15:01:14.204200
2025-03-30,8,7,5,10540,1,2026-02-05 15:01:14.204200
2025-03-30,8,8,3,2556,1,2026-02-05 15:01:14.205558
2025-03-30,8,9,6,24090,2,2026-02-05 15:01:14.205558
2025-03-30,8,10,4,2684,1,2026-02-05 15:01:14.206836
2025-03-30,8,11,3,9711,1,2026-02-05 15:01:14.206836
2025-03-30,8,12,4,9264,4,2026-02-05 15:01:14.208083
2025-03-30,8,13,8,33136,4,2026-02-05 15:01:14.208083
2025-03-30,8,14,5,1990,1,2026-02-05 15:01:14.209335
2025-03-30,8,15,4,19188,1,2026-02-05 15:01:14.210334
2025-03-30,8,16,5,3780,5,2026-02-05 15:01:14.211335
2025-03-30,8,17,3,3579,1,2026-02-05 15:01:14.211335
2025-03-30,8,18,7,350,7,2026-02-05 15:01:14.212331
2025-03-30,8,19,8,17472,4,2026-02-05 15:01:14.212331
2025-03-30,8,20,3,7056,1,2026-02-05 15:01:14.213532
2025-03-30,8,21,6,8916,3,2026-02-05 15:01:14.213532
2025-03-30,8,22,4,716,4,2026-02-05 15:01:14.214531
2025-03-30,8,23,7,19243,7,2026-02-05 15:01:14.214531
2025-03-30,8,24,3,14826,3,2026-02-05 15:01:14.215609
2025-03-30,8,25,3,3207,1,2026-02-05 15:01:14.215609
2025-03-30,8,26,3,3528,3,2026-02-05 15:01:14.216653
2025-03-30,8,27,3,1080,1,2026-02-05 15:01:14.216653
2025-03-30,8,28,5,19240,1,2026-02-05 15:01:14.216653
2025-03-30,8,29,4,11696,4,2026-02-05 15:01:14.217801
2025-03-30,8,30,5,3545,1,2026-02-05 15:01:14.217801
2025-03-30,8,31,7,16660,7,2026-02-05 15:01:14.218965
2025-03-30,8,32,5,8465,5,2026-02-05 15:01:14.218965
2025-03-30,8,33,4,9136,4,2026-02-05 15:01:14.218965
2025-03-30,8,34,8,19472,4,2026-02-05 15:01:14.220427
2025-03-30,8,35,3,3729,1,2026-02-05 15:01:14.220427
2025-03-30,8,36,10,45680,10,2026-02-05 15:01:14.221425
2025-03-30,8,37,3,5322,1,2026-02-05 15:01:14.221425
2025-03-30,8,38,5,12890,5,2026-02-05 15:01:14.222424
2025-03-30,8,39,3,1896,3,2026-02-05 15:01:14.222424
2025-03-30,8,40,4,8284,4,2026-02-05 15:01:14.223626
2025-03-30,8,41,7,17633,3,2026-02-05 15:01:14.223626
2025-03-30,8,42,7,23660,2,2026-02-05 15:01:14.224624
2025-03-30,8,43,5,17285,5,2026-02-05 15:01:14.225626
2025-03-30,8,44,1,2142,1,2026-02-05 15:01:14.225626
2025-03-30,8,45,5,3375,2,2026-02-05 15:01:14.226626
2025-03-30,8,46,7,28945,7,2026-02-05 15:01:14.226626
2025-03-30,8,47,9,21321,3,2026-02-05 15:01:14.227703
2025-03-30,8,48,8,4520,8,2026-02-05 15:01:14.227703
2025-03-30,8,49,5,22140,1,2026-02-05 15:01:14.228704
2025-03-30,8,50,10,41270,3,2026-02-05 15:01:14.228704
2025-03-30,9,1,3,13140,1,2026-02-05 15:01:14.229953
2025-03-30,9,2,3,14049,1,2026-02-05 15:01:14.229953
2025-03-30,9,3,5,23180,2,2026-02-05 15:01:14.231176
2025-03-30,9,4,4,7276,4,2026-02-05 15:01:14.231176
2025-03-30,9,5,3,6348,3,2026-02-05 15:01:14.231176
2025-03-30,9,6,5,13065,2,2026-02-05 15:01:14.232515
2025-03-30,9,7,8,16864,2,2026-02-05 15:01:14.232515
2025-03-30,9,8,3,2556,1,2026-02-05 15:01:14.233610
2025-03-30,9,9,1,4015,1,2026-02-05 15:01:14.233610
2025-03-30,9,10,1,671,1,2026-02-05 15:01:14.234609
2025-03-30,9,11,7,22659,7,2026-02-05 15:01:14.234609
2025-03-30,9,12,5,11580,1,2026-02-05 15:01:14.235610
2025-03-30,9,13,6,24852,2,2026-02-05 15:01:14.235610
2025-03-30,9,14,3,1194,3,2026-02-05 15:01:14.236610
2025-03-30,9,15,4,19188,1,2026-02-05 15:01:14.236610
2025-03-30,9,16,8,6048,2,2026-02-05 15:01:14.237610
2025-03-30,9,17,8,9544,4,2026-02-05 15:01:14.237610
2025-03-30,9,18,7,350,2,2026-02-05 15:01:14.238641
2025-03-30,9,19,4,8736,4,2026-02-05 15:01:14.238641
2025-03-30,9,20,3,7056,1,2026-02-05 15:01:14.238641
2025-03-30,9,21,5,7430,5,2026-02-05 15:01:14.239979
2025-03-30,9,22,7,1253,7,2026-02-05 15:01:14.239979
2025-03-30,9,23,2,5498,2,2026-02-05 15:01:14.240982
2025-03-30,9,24,5,24710,1,2026-02-05 15:01:14.241979
2025-03-30,9,25,7,7483,7,2026-02-05 15:01:14.241979
2025-03-30,9,26,7,8232,7,2026-02-05 15:01:14.242979
2025-03-30,9,27,6,2160,3,2026-02-05 15:01:14.242979
2025-03-30,9,28,3,11544,3,2026-02-05 15:01:14.242979
2025-03-30,9,29,7,20468,2,2026-02-05 15:01:14.243980
2025-03-30,9,30,1,709,1,2026-02-05 15:01:14.243980
2025-03-30,9,31,6,14280,6,2026-02-05 15:01:14.243980
2025-03-30,9,32,3,5079,1,2026-02-05 15:01:14.245006
2025-03-30,9,33,4,9136,4,2026-02-05 15:01:14.245006
2025-03-30,9,34,6,14604,3,2026-02-05 15:01:14.245977
2025-03-30,9,35,3,3729,1,2026-02-05 15:01:14.245977
2025-03-30,9,36,5,22840,5,2026-02-05 15:01:14.245977
2025-03-30,9,37,4,7096,4,2026-02-05 15:01:14.246981
2025-03-30,9,38,2,5156,1,2026-02-05 15:01:14.246981
2025-03-30,9,39,5,3160,5,2026-02-05 15:01:14.247982
2025-03-30,9,40,4,8284,2,2026-02-05 15:01:14.247982
2025-03-30,9,41,5,12595,2,2026-02-05 15:01:14.247982
2025-03-30,9,42,5,16900,1,2026-02-05 15:01:14.248978
2025-03-30,9,43,9,31113,3,2026-02-05 15:01:14.249976
2025-03-30,9,44,3,6426,1,2026-02-05 15:01:14.249976
2025-03-30,9,45,13,8775,6,2026-02-05 15:01:14.249976
2025-03-30,9,46,5,20675,1,2026-02-05 15:01:14.250976
2025-03-30,9,47,1,2369,1,2026-02-05 15:01:14.250976
2025-03-30,9,48,6,3390,3,2026-02-05 15:01:14.251979
2025-03-30,9,49,5,22140,1,2026-02-05 15:01:14.251979
2025-03-30,9,50,3,12381,1,2026-02-05 15:01:14.252981
2025-03-30,10,1,5,21900,1,2026-02-05 15:01:14.252981
2025-03-30,10,2,6,28098,3,2026-02-05 15:01:14.252981
2025-03-30,10,3,7,32452,2,2026-02-05 15:01:14.253979
2025-03-30,10,4,7,12733,2,2026-02-05 15:01:14.253979
2025-03-30,10,5,4,8464,4,2026-02-05 15:01:14.254978
2025-03-30,10,6,2,5226,2,2026-02-05 15:01:14.254978
2025-03-30,10,7,5,10540,5,2026-02-05 15:01:14.254978
2025-03-30,10,8,6,5112,6,2026-02-05 15:01:14.255977
2025-03-30,10,9,5,20075,2,2026-02-05 15:01:14.256981
2025-03-30,10,10,4,2684,4,2026-02-05 15:01:14.256981
2025-03-30,10,11,3,9711,3,2026-02-05 15:01:14.257982
2025-03-30,10,12,8,18528,4,2026-02-05 15:01:14.258981
2025-03-30,10,13,6,24852,3,2026-02-05 15:01:14.258981
2025-03-30,10,14,6,2388,3,2026-02-05 15:01:14.258981
2025-03-30,10,15,4,19188,1,2026-02-05 15:01:14.259981
2025-03-30,10,16,4,3024,1,2026-02-05 15:01:14.260980
2025-03-30,10,17,5,5965,5,2026-02-05 15:01:14.260980
2025-03-30,10,18,4,200,4,2026-02-05 15:01:14.261980
2025-03-30,10,19,3,6552,3,2026-02-05 15:01:14.261980
2025-03-30,10,20,36,84672,36,2026-02-05 15:01:14.262993
2025-03-30,10,21,6,8916,2,2026-02-05 15:01:14.262993
2025-03-30,10,22,5,895,2,2026-02-05 15:01:14.263980
2025-03-30,10,23,5,13745,5,2026-02-05 15:01:14.263980
2025-03-30,10,24,9,44478,9,2026-02-05 15:01:14.264980
2025-03-30,10,25,45,48105,15,2026-02-05 15:01:14.264980
2025-03-30,10,26,4,4704,1,2026-02-05 15:01:14.265981
2025-03-30,10,27,5,1800,1,2026-02-05 15:01:14.265981
2025-03-30,10,28,4,15392,4,2026-02-05 15:01:14.265981
2025-03-30,10,29,5,14620,2,2026-02-05 15:01:14.267238
2025-03-30,10,30,5,3545,2,2026-02-05 15:01:14.268240
2025-03-30,10,31,4,9520,1,2026-02-05 15:01:14.268240
2025-03-30,10,32,4,6772,4,2026-02-05 15:01:14.269236
2025-03-30,10,33,3,6852,1,2026-02-05 15:01:14.269236
2025-03-30,10,34,1,2434,1,2026-02-05 15:01:14.270665
2025-03-30,10,35,2,2486,1,2026-02-05 15:01:14.270665
2025-03-30,10,36,7,31976,2,2026-02-05 15:01:14.270665
2025-03-30,10,37,4,7096,4,2026-02-05 15:01:14.271743
2025-03-30,10,38,3,7734,1,2026-02-05 15:01:14.272744
2025-03-30,10,39,0,0,0,2026-02-05 15:01:14.272744
2025-03-30,10,40,6,12426,2,2026-02-05 15:01:14.273743
2025-03-30,10,41,5,12595,2,2026-02-05 15:01:14.274741
2025-03-30,10,42,8,27040,8,2026-02-05 15:01:14.274741
2025-03-30,10,43,5,17285,2,2026-02-05 15:01:14.275739
2025-03-30,10,44,3,6426,1,2026-02-05 15:01:14.275739
2025-03-30,10,45,10,6750,10,2026-02-05 15:01:14.276738
2025-03-30,10,46,5,20675,5,2026-02-05 15:01:14.276738
2025-03-30,10,47,3,7107,1,2026-02-05 15:01:14.277739
2025-03-30,10,48,4,2260,1,2026-02-05 15:01:14.277739
2025-03-30,10,49,4,17712,4,2026-02-05 15:01:14.278738
2025-03-30,10,50,9,37143,9,2026-02-05 15:01:14.278738
2025-03-31,1,1,5,21900,5,2026-02-05 15:01:14.279739
2025-03-31,1,2,4,18732,1,2026-02-05 15:01:14.280739
2025-03-31,1,3,2,9272,1,2026-02-05 15:01:14.280739
2025-03-31,1,4,6,10914,3,2026-02-05 15:01:14.281738
2025-03-31,1,5,4,8464,2,2026-02-05 15:01:14.281738
2025-03-31,1,6,7,18291,3,2026-02-05 15:01:14.282744
2025-03-31,1,7,6,12648,2,2026-02-05 15:01:14.282744
2025-03-31,1,8,5,4260,2,2026-02-05 15:01:14.283744
2025-03-31,1,9,9,36135,9,2026-02-05 15:01:14.283744
2025-03-31,1,10,6,4026,2,2026-02-05 15:01:14.284742
2025-03-31,1,11,8,25896,2,2026-02-05 15:01:14.285745
2025-03-31,1,12,6,13896,6,2026-02-05 15:01:14.285745
2025-03-31,1,13,6,24852,3,2026-02-05 15:01:14.286745
2025-03-31,1,14,3,1194,1,2026-02-05 15:01:14.286745
2025-03-31,1,15,10,47970,10,2026-02-05 15:01:14.287742
2025-03-31,1,16,3,2268,1,2026-02-05 15:01:14.288746
2025-03-31,1,17,4,4772,1,2026-02-05 15:01:14.288746
2025-03-31,1,18,8,400,8,2026-02-05 15:01:14.289746
2025-03-31,1,19,2,4368,1,2026-02-05 15:01:14.290746
2025-03-31,1,20,6,14112,6,2026-02-05 15:01:14.290746
2025-03-31,1,21,7,10402,2,2026-02-05 15:01:14.291746
2025-03-31,1,22,5,895,5,2026-02-05 15:01:14.291746
2025-03-31,1,23,5,13745,1,2026-02-05 15:01:14.292747
2025-03-31,1,24,5,24710,1,2026-02-05 15:01:14.292747
2025-03-31,1,25,4,4276,1,2026-02-05 15:01:14.294225
2025-03-31,1,26,6,7056,2,2026-02-05 15:01:14.294225
2025-03-31,1,27,5,1800,2,2026-02-05 15:01:14.295411
2025-03-31,1,28,4,15392,1,2026-02-05 15:01:14.295411
2025-03-31,1,29,3,8772,1,2026-02-05 15:01:14.295411
2025-03-31,1,30,8,5672,8,2026-02-05 15:01:14.296818
2025-03-31,1,31,4,9520,4,2026-02-05 15:01:14.296818
2025-03-31,1,32,3,5079,1,2026-02-05 15:01:14.297815
2025-03-31,1,33,3,6852,1,2026-02-05 15:01:14.297815
2025-03-31,1,34,4,9736,4,2026-02-05 15:01:14.298817
2025-03-31,1,35,3,3729,1,2026-02-05 15:01:14.298817
2025-03-31,1,36,6,27408,2,2026-02-05 15:01:14.299818
2025-03-31,1,37,4,7096,1,2026-02-05 15:01:14.300823
2025-03-31,1,38,2,5156,2,2026-02-05 15:01:14.300823
2025-03-31,1,39,1,632,1,2026-02-05 15:01:14.300823
2025-03-31,1,40,6,12426,2,2026-02-05 15:01:14.301814
2025-03-31,1,41,2,5038,1,2026-02-05 15:01:14.301814
2025-03-31,1,42,10,33800,5,2026-02-05 15:01:14.303188
2025-03-31,1,43,4,13828,2,2026-02-05 15:01:14.303188
2025-03-31,1,44,8,17136,4,2026-02-05 15:01:14.303188
2025-03-31,1,45,2,1350,1,2026-02-05 15:01:14.304448
2025-03-31,1,46,1,4135,1,2026-02-05 15:01:14.304448
2025-03-31,1,47,6,14214,2,2026-02-05 15:01:14.305447
2025-03-31,1,48,6,3390,2,2026-02-05 15:01:14.305447
2025-03-31,1,49,4,17712,4,2026-02-05 15:01:14.305447
2025-03-31,1,50,6,24762,2,2026-02-05 15:01:14.306447
2025-03-31,2,1,6,26280,2,2026-02-05 15:01:14.306447
2025-03-31,2,2,9,42147,9,2026-02-05 15:01:14.307446
2025-03-31,2,3,11,50996,5,2026-02-05 15:01:14.307446
2025-03-31,2,4,2,3638,1,2026-02-05 15:01:14.307446
2025-03-31,2,5,5,10580,2,2026-02-05 15:01:14.308448
2025-03-31,2,6,6,15678,6,2026-02-05 15:01:14.308448
2025-03-31,2,7,3,6324,1,2026-02-05 15:01:14.308448
2025-03-31,2,8,5,4260,5,2026-02-05 15:01:14.309450
2025-03-31,2,9,4,16060,2,2026-02-05 15:01:14.309450
2025-03-31,2,10,6,4026,6,2026-02-05 15:01:14.310451
2025-03-31,2,11,6,19422,6,2026-02-05 15:01:14.310451
2025-03-31,2,12,4,9264,2,2026-02-05 15:01:14.310451
2025-03-31,2,13,6,24852,6,2026-02-05 15:01:14.311447
2025-03-31,2,14,4,1592,4,2026-02-05 15:01:14.311447
2025-03-31,2,15,6,28782,3,2026-02-05 15:01:14.311447
2025-03-31,2,15,6,28782,2,2026-02-05 15:01:14.311447
2025-03-31,2,16,2,1512,2,2026-02-05 15:01:14.312451
2025-03-31,2,17,9,10737,9,2026-02-05 15:01:14.312451
2025-03-31,2,18,9,450,3,2026-02-05 15:01:14.313449
2025-03-31,2,19,2,4368,1,2026-02-05 15:01:14.313449
2025-03-31,2,20,9,21168,9,2026-02-05 15:01:14.313449
2025-03-31,2,21,3,4458,3,2026-02-05 15:01:14.314451
2025-03-31,2,22,4,716,1,2026-02-05 15:01:14.314451
2025-03-31,2,23,5,13745,1,2026-02-05 15:01:14.315449
2025-03-31,2,24,3,14826,1,2026-02-05 15:01:14.315449
2025-03-31,2,25,4,4276,4,2026-02-05 15:01:14.316450
2025-03-31,2,26,5,5880,5,2026-02-05 15:01:14.316450
2025-03-31,2,27,4,1440,2,2026-02-05 15:01:14.316450
2025-03-31,2,28,2,7696,2,2026-02-05 15:01:14.317450
2025-03-31,2,29,10,29240,3,2026-02-05 15:01:14.317450
2025-03-31,2,30,4,2836,1,2026-02-05 15:01:14.317450
2025-03-31,2,31,4,9520,2,2026-02-05 15:01:14.318448
2025-03-31,2,32,3,5079,1,2026-02-05 15:01:14.318448
2025-03-31,2,33,5,11420,2,2026-02-05 15:01:14.319451
2025-03-31,2,34,3,7302,1,2026-02-05 15:01:14.319451
2025-03-31,2,35,0,0,0,2026-02-05 15:01:14.319451
2025-03-31,2,36,4,18272,1,2026-02-05 15:01:14.320449
2025-03-31,2,37,5,8870,2,2026-02-05 15:01:14.320449
2025-03-31,2,38,3,7734,1,2026-02-05 15:01:14.320449
2025-03-31,2,39,6,3792,6,2026-02-05 15:01:14.321446
2025-03-31,2,40,1,2071,1,2026-02-05 15:01:14.321446
2025-03-31,2,41,5,12595,2,2026-02-05 15:01:14.322449
2025-03-31,2,42,3,10140,3,2026-02-05 15:01:14.322449
2025-03-31,2,43,6,20742,3,2026-02-05 15:01:14.322449
2025-03-31,2,44,6,12852,2,2026-02-05 15:01:14.323450
2025-03-31,2,45,5,3375,1,2026-02-05 15:01:14.323450
2025-03-31,2,46,6,24810,3,2026-02-05 15:01:14.323450
2025-03-31,2,47,7,16583,3,2026-02-05 15:01:14.324449
2025-03-31,2,48,5,2825,5,2026-02-05 15:01:14.324449
2025-03-31,2,49,0,0,0,2026-02-05 15:01:14.325446
2025-03-31,2,50,6,24762,6,2026-02-05 15:01:14.325446
2025-03-31,3,1,2,8760,2,2026-02-05 15:01:14.325446
2025-03-31,3,2,7,32781,3,2026-02-05 15:01:14.326446
2025-03-31,3,3,4,18544,4,2026-02-05 15:01:14.326446
2025-03-31,3,4,4,7276,1,2026-02-05 15:01:14.327446
2025-03-31,3,5,4,8464,2,2026-02-05 15:01:14.327446
2025-03-31,3,6,6,15678,6,2026-02-05 15:01:14.327446
2025-03-31,3,7,2,4216,2,2026-02-05 15:01:14.328447
2025-03-31,3,8,4,3408,1,2026-02-05 15:01:14.329451
2025-03-31,3,10,3,2013,1,2026-02-05 15:01:14.330450
2025-03-31,3,11,8,25896,2,2026-02-05 15:01:14.330450
2025-03-31,3,12,6,13896,2,2026-02-05 15:01:14.331450
2025-03-31,3,13,10,41420,10,2026-02-05 15:01:14.331450
2025-03-31,3,14,3,1194,3,2026-02-05 15:01:14.332452
2025-03-31,3,15,6,28782,2,2026-02-05 15:01:14.332452
2025-03-31,3,16,4,3024,2,2026-02-05 15:01:14.333452
2025-03-31,3,17,8,9544,2,2026-02-05 15:01:14.333452
2025-03-31,3,18,4,200,4,2026-02-05 15:01:14.334449
2025-03-31,3,19,4,8736,2,2026-02-05 15:01:14.334449
2025-03-31,3,20,5,11760,2,2026-02-05 15:01:14.335451
2025-03-31,3,21,6,8916,2,2026-02-05 15:01:14.335451
2025-03-31,3,22,5,895,5,2026-02-05 15:01:14.335451
2025-03-31,3,23,5,13745,1,2026-02-05 15:01:14.336451
2025-03-31,3,24,4,19768,1,2026-02-05 15:01:14.336451
2025-03-31,3,25,0,0,0,2026-02-05 15:01:14.337445
2025-03-31,3,26,7,8232,2,2026-02-05 15:01:14.337445
2025-03-31,3,27,6,2160,6,2026-02-05 15:01:14.337445
2025-03-31,3,28,4,15392,2,2026-02-05 15:01:14.338447
2025-03-31,3,29,2,5848,1,2026-02-05 15:01:14.338447
2025-03-31,3,30,5,3545,5,2026-02-05 15:01:14.338447
2025-03-31,3,31,6,14280,2,2026-02-05 15:01:14.339447
2025-03-31,3,32,6,10158,2,2026-02-05 15:01:14.339447
2025-03-31,3,33,4,9136,2,2026-02-05 15:01:14.339447
2025-03-31,3,34,4,9736,2,2026-02-05 15:01:14.340450
2025-03-31,3,35,6,7458,2,2026-02-05 15:01:14.340450
2025-03-31,3,37,2,3548,1,2026-02-05 15:01:14.341453
2025-03-31,3,38,6,15468,6,2026-02-05 15:01:14.342854
2025-03-31,3,39,4,2528,4,2026-02-05 15:01:14.342854
2025-03-31,3,40,7,14497,7,2026-02-05 15:01:14.342854
2025-03-31,3,41,3,7557,3,2026-02-05 15:01:14.343848
2025-03-31,3,42,3,10140,1,2026-02-05 15:01:14.343848
2025-03-31,3,42,3,10140,1,2026-02-05 15:01:14.343848
2025-03-31,3,43,6,20742,3,2026-02-05 15:01:14.345047
2025-03-31,3,44,4,8568,1,2026-02-05 15:01:14.345047
2025-03-31,3,45,12,8100,4,2026-02-05 15:01:14.345047
2025-03-31,3,46,6,24810,6,2026-02-05 15:01:14.346501
2025-03-31,3,47,6,14214,3,2026-02-05 15:01:14.346501
2025-03-31,3,48,4,2260,4,2026-02-05 15:01:14.346501
2025-03-31,3,49,6,26568,2,2026-02-05 15:01:14.347971
2025-03-31,3,50,9,37143,9,2026-02-05 15:01:14.347971
2025-03-31,4,1,3,13140,1,2026-02-05 15:01:14.347971
2025-03-31,4,2,5,23415,1,2026-02-05 15:01:14.349147
2025-03-31,4,3,0,0,0,2026-02-05 15:01:14.349147
2025-03-31,4,4,8,14552,2,2026-02-05 15:01:14.349147
2025-03-31,4,5,4,8464,1,2026-02-05 15:01:14.350322
2025-03-31,4,6,8,20904,8,2026-02-05 15:01:14.350322
2025-03-31,4,7,1,2108,1,2026-02-05 15:01:14.351307
2025-03-31,4,8,2,1704,1,2026-02-05 15:01:14.351307
2025-03-31,4,9,4,16060,4,2026-02-05 15:01:14.351307
2025-03-31,4,10,8,5368,2,2026-02-05 15:01:14.352492
2025-03-31,4,11,9,29133,3,2026-02-05 15:01:14.352492
2025-03-31,4,12,8,18528,2,2026-02-05 15:01:14.352492
2025-03-31,4,13,4,16568,1,2026-02-05 15:01:14.352492
2025-03-31,4,14,4,1592,1,2026-02-05 15:01:14.353815
2025-03-31,4,14,4,1592,1,2026-02-05 15:01:14.353815
2025-03-31,4,15,10,47970,10,2026-02-05 15:01:14.353815
2025-03-31,4,16,7,5292,2,2026-02-05 15:01:14.353815
2025-03-31,4,17,5,5965,5,2026-02-05 15:01:14.353815
2025-03-31,4,18,3,150,1,2026-02-05 15:01:14.355194
2025-03-31,4,19,4,8736,4,2026-02-05 15:01:14.355194
2025-03-31,4,20,9,21168,3,2026-02-05 15:01:14.355194
2025-03-31,4,21,4,5944,1,2026-02-05 15:01:14.356311
2025-03-31,4,22,5,895,5,2026-02-05 15:01:14.356311
2025-03-31,4,23,4,10996,4,2026-02-05 15:01:14.356311
2025-03-31,4,24,0,0,0,2026-02-05 15:01:14.357651
2025-03-31,4,25,3,3207,3,2026-02-05 15:01:14.357651
2025-03-31,4,26,5,5880,2,2026-02-05 15:01:14.357651
2025-03-31,4,27,4,1440,4,2026-02-05 15:01:14.357651
2025-03-31,4,28,5,19240,5,2026-02-05 15:01:14.359125
2025-03-31,4,29,6,17544,6,2026-02-05 15:01:14.359125
2025-03-31,4,30,7,4963,3,2026-02-05 15:01:14.359125
2025-03-31,4,31,2,4760,1,2026-02-05 15:01:14.360276
2025-03-31,4,32,2,3386,1,2026-02-05 15:01:14.360276
2025-03-31,4,33,15,34260,5,2026-02-05 15:01:14.360276
2025-03-31,4,34,4,9736,2,2026-02-05 15:01:14.360276
2025-03-31,4,35,3,3729,3,2026-02-05 15:01:14.361495
2025-03-31,4,36,1,4568,1,2026-02-05 15:01:14.361495
2025-03-31,4,37,3,5322,1,2026-02-05 15:01:14.362493
2025-03-31,4,38,0,0,0,2026-02-05 15:01:14.362493
2025-03-31,4,39,8,5056,4,2026-02-05 15:01:14.363493
2025-03-31,4,40,4,8284,4,2026-02-05 15:01:14.363493
2025-03-31,4,41,7,17633,2,2026-02-05 15:01:14.364491
2025-03-31,4,42,2,6760,1,2026-02-05 15:01:14.364491
2025-03-31,4,43,6,20742,3,2026-02-05 15:01:14.364491
2025-03-31,4,44,6,12852,2,2026-02-05 15:01:14.365493
2025-03-31,4,45,3,2025,1,2026-02-05 15:01:14.365493
2025-03-31,4,46,4,16540,1,2026-02-05 15:01:14.366496
2025-03-31,4,47,4,9476,2,2026-02-05 15:01:14.366496
2025-03-31,4,48,2,1130,1,2026-02-05 15:01:14.367497
2025-03-31,4,49,5,22140,2,2026-02-05 15:01:14.367497
2025-03-31,4,50,3,12381,1,2026-02-05 15:01:14.367497
2025-03-31,5,1,5,21900,5,2026-02-05 15:01:14.368979
2025-03-31,5,2,3,14049,1,2026-02-05 15:01:14.368979
2025-03-31,5,3,5,23180,5,2026-02-05 15:01:14.368979
2025-03-31,5,4,3,5457,1,2026-02-05 15:01:14.368979
2025-03-31,5,4,3,5457,3,2026-02-05 15:01:14.368979
2025-03-31,5,5,5,10580,5,2026-02-05 15:01:14.370258
2025-03-31,5,6,5,13065,1,2026-02-05 15:01:14.370258
2025-03-31,5,7,4,8432,1,2026-02-05 15:01:14.370258
2025-03-31,5,8,8,6816,4,2026-02-05 15:01:14.371279
2025-03-31,5,9,3,12045,1,2026-02-05 15:01:14.371279
2025-03-31,5,10,4,2684,4,2026-02-05 15:01:14.372276
2025-03-31,5,11,4,12948,1,2026-02-05 15:01:14.372276
2025-03-31,5,12,6,13896,3,2026-02-05 15:01:14.373393
2025-03-31,5,13,4,16568,4,2026-02-05 15:01:14.373393
2025-03-31,5,14,9,3582,4,2026-02-05 15:01:14.373393
2025-03-31,5,15,5,23985,2,2026-02-05 15:01:14.374413
2025-03-31,5,16,10,7560,3,2026-02-05 15:01:14.374413
2025-03-31,5,17,4,4772,2,2026-02-05 15:01:14.374413
2025-03-31,5,18,4,200,4,2026-02-05 15:01:14.375414
2025-03-31,5,19,4,8736,2,2026-02-05 15:01:14.375414
2025-03-31,5,20,6,14112,6,2026-02-05 15:01:14.376411
2025-03-31,5,21,3,4458,1,2026-02-05 15:01:14.376411
2025-03-31,5,22,7,1253,7,2026-02-05 15:01:14.376411
2025-03-31,5,23,3,8247,1,2026-02-05 15:01:14.377414
2025-03-31,5,24,2,9884,1,2026-02-05 15:01:14.377414
2025-03-31,5,25,9,9621,4,2026-02-05 15:01:14.377414
2025-03-31,5,26,5,5880,2,2026-02-05 15:01:14.378638
2025-03-31,5,27,6,2160,6,2026-02-05 15:01:14.378638
2025-03-31,5,28,7,26936,7,2026-02-05 15:01:14.378638
2025-03-31,5,29,2,5848,2,2026-02-05 15:01:14.378638
2025-03-31,5,30,7,4963,3,2026-02-05 15:01:14.379905
2025-03-31,5,31,2,4760,2,2026-02-05 15:01:14.379905
2025-03-31,5,32,5,8465,2,2026-02-05 15:01:14.380908
2025-03-31,5,33,4,9136,4,2026-02-05 15:01:14.380908
2025-03-31,5,34,2,4868,1,2026-02-05 15:01:14.380908
2025-03-31,5,35,6,7458,3,2026-02-05 15:01:14.382410
2025-03-31,5,36,5,22840,5,2026-02-05 15:01:14.382410
2025-03-31,5,37,7,12418,3,2026-02-05 15:01:14.382410
2025-03-31,5,38,2,5156,2,2026-02-05 15:01:14.383893
2025-03-31,5,39,3,1896,1,2026-02-05 15:01:14.383893
2025-03-31,5,40,3,6213,1,2026-02-05 15:01:14.384895
2025-03-31,5,41,4,10076,2,2026-02-05 15:01:14.384895
2025-03-31,5,42,5,16900,1,2026-02-05 15:01:14.384895
2025-03-31,5,43,3,10371,3,2026-02-05 15:01:14.385891
2025-03-31,5,44,6,12852,2,2026-02-05 15:01:14.385891
2025-03-31,5,45,3,2025,1,2026-02-05 15:01:14.386891
2025-03-31,5,46,9,37215,9,2026-02-05 15:01:14.386891
2025-03-31,5,47,2,4738,2,2026-02-05 15:01:14.387890
2025-03-31,5,48,4,2260,1,2026-02-05 15:01:14.387890
2025-03-31,5,49,4,17712,1,2026-02-05 15:01:14.388890
2025-03-31,5,50,5,20635,1,2026-02-05 15:01:14.388890
2025-03-31,6,2,4,18732,2,2026-02-05 15:01:14.389893
2025-03-31,6,3,3,13908,1,2026-02-05 15:01:14.390892
2025-03-31,6,4,6,10914,3,2026-02-05 15:01:14.390892
2025-03-31,6,5,3,6348,1,2026-02-05 15:01:14.391902
2025-03-31,6,6,9,23517,4,2026-02-05 15:01:14.391902
